record_id,rna_id,source_model,status,sequence_length,gt_pair_count,predicted_pair_count,pair_scores_available,raw_pair_score_path,raw_pair_score_sha256,raw_pair_score_sha256_after,raw_pair_score_unchanged,normalized_pair_score_path,normalized_pair_score_sha256,normalized_pair_score_size_bytes,score_shape,score_dtype,diagonal_nonzero_count_before,diagonal_min_before,diagonal_max_before,max_asymmetry_before,min_score_before,max_score_before,diagonal_nonzero_count_after,max_asymmetry_after,min_score_after,max_score_after,max_off_diagonal_absolute_change,warnings,failure_reason
legacy121_v1__2n6w_68_hpbulge_nmr_a__legacy_gt__petfold__historical_legacy121_v1,2N6W_68_hpbulge_nmr_A,petfold,valid,68,25,28,false,,,,,,,,,,,,,,,,,,,,,family_split_metadata_unavailable;historical_model_version_unknown;historical_output_unknown_decoder_settings;petfold_historical_alignment_input_unknown;raw_sequence_lowercase,
legacy121_v1__2n6w_68_hpbulge_nmr_a__legacy_gt__trrosettarna2_native_ss__historical_legacy121_v1,2N6W_68_hpbulge_nmr_A,trrosettarna2_native_ss,valid,68,25,26,true,/root/autodl-tmp/models/trRosettaRNA2/data/ss_native/2N6W_68_hpbulge_nmr_A/2N6W_68_hpbulge_nmr_A_ss_prob.npz,8cc202d70571767aab05686f5661abbda914fa3aa1b1fcff0847dc09d4821257,8cc202d70571767aab05686f5661abbda914fa3aa1b1fcff0847dc09d4821257,true,pair_scores/legacy121_v1__2n6w_68_hpbulge_nmr_a__legacy_gt__trrosettarna2_native_ss__historical_legacy121_v1.npz,b549f1661dfcb2d5a827a580674270cefed61af014c6bc7fc8d293dd1e3bf5ad,13323,68x68,float32,68,1.0430638894831645e-06,5.339377366908593e-06,0.0,9.63579168455908e-07,0.9999083876609802,0,0.0,0.0,0.9999083876609802,0.0,family_split_metadata_unavailable;historical_model_version_unknown;historical_output_unknown_decoder_settings;raw_sequence_lowercase;trrna2_historical_checkpoint_identity_unknown,
legacy121_v1__2nc1_67_3wj_nmr_a__legacy_gt__rnafold__historical_legacy121_v1,2NC1_67_3wj_nmr_A,rnafold,valid,67,25,24,false,,,,,,,,,,,,,,,,,,,,,family_split_metadata_unavailable;historical_model_version_unknown;historical_output_unknown_decoder_settings;raw_sequence_lowercase,
legacy121_v1__2nc1_67_3wj_nmr_a__legacy_gt__petfold__historical_legacy121_v1,2NC1_67_3wj_nmr_A,petfold,valid,67,25,24,false,,,,,,,,,,,,,,,,,,,,,family_split_metadata_unavailable;historical_model_version_unknown;historical_output_unknown_decoder_settings;petfold_historical_alignment_input_unknown;raw_sequence_lowercase,
legacy121_v1__2nc1_67_3wj_nmr_a__legacy_gt__trrosettarna2_native_ss__historical_legacy121_v1,2NC1_67_3wj_nmr_A,trrosettarna2_native_ss,valid,67,25,29,true,/root/autodl-tmp/models/trRosettaRNA2/data/ss_native/2NC1_67_3wj_nmr_A/2NC1_67_3wj_nmr_A_ss_prob.npz,a6a27eccfb8ed42979a359741a0c8f6eb30896251b6de498dedea9b6991dc5ad,a6a27eccfb8ed42979a359741a0c8f6eb30896251b6de498dedea9b6991dc5ad,true,pair_scores/legacy121_v1__2nc1_67_3wj_nmr_a__legacy_gt__trrosettarna2_native_ss__historical_legacy121_v1.npz,5a507c33bf1b1ce62477f434bfdd7f1d67b6a1be0175dfc9379f2c8a8088637a,13146,67x67,float32,67,1.0153286211789236e-06,6.118899364082608e-06,0.0,9.66448510553164e-07,0.9999275207519531,0,0.0,0.0,0.9999275207519531,0.0,family_split_metadata_unavailable;historical_model_version_unknown;historical_output_unknown_decoder_settings;raw_sequence_lowercase;trrna2_historical_checkpoint_identity_unknown,
legacy121_v1__2nci_28_hpbulge_nmr_a__legacy_gt__rnafold__historical_legacy121_v1,2NCI_28_hpbulge_nmr_A,rnafold,valid,28,8,10,false,,,,,,,,,,,,,,,,,,,,,family_split_metadata_unavailable;historical_model_version_unknown;historical_output_unknown_decoder_settings;raw_sequence_lowercase,
legacy121_v1__2nci_28_hpbulge_nmr_a__legacy_gt__petfold__historical_legacy121_v1,2NCI_28_hpbulge_nmr_A,petfold,valid,28,8,10,false,,,,,,,,,,,,,,,,,,,,,family_split_metadata_unavailable;historical_model_version_unknown;historical_output_unknown_decoder_settings;petfold_historical_alignment_input_unknown;raw_sequence_lowercase,
legacy121_v1__2nci_28_hpbulge_nmr_a__legacy_gt__trrosettarna2_native_ss__historical_legacy121_v1,2NCI_28_hpbulge_nmr_A,trrosettarna2_native_ss,valid,28,8,10,true,/root/autodl-tmp/models/trRosettaRNA2/data/ss_native/2NCI_28_hpbulge_nmr_A/2NCI_28_hpbulge_nmr_A_ss_prob.npz,e9e5415d5f706fb25132619f3ba8c81184d8da0b8d765979de6754d399c07d6a,e9e5415d5f706fb25132619f3ba8c81184d8da0b8d765979de6754d399c07d6a,true,pair_scores/legacy121_v1__2nci_28_hpbulge_nmr_a__legacy_gt__trrosettarna2_native_ss__historical_legacy121_v1.npz,37c7c846a02646db6e6e1cee3f666b367fc8e2864ceb4c0192bb8d8f1b6fe5bd,2349,28x28,float32,28,1.0157020824408391e-06,2.211490709669306e-06,0.0,9.808231880015228e-07,0.9999810457229614,0,0.0,0.0,0.9999810457229614,0.0,family_split_metadata_unavailable;historical_model_version_unknown;historical_output_unknown_decoder_settings;raw_sequence_lowercase;trrna2_historical_checkpoint_identity_unknown,
legacy121_v1__2pcv_35_hpbulge_nmr_a__legacy_gt__rnafold__historical_legacy121_v1,2PCV_35_hpbulge_nmr_A,rnafold,valid,35,9,10,false,,,,,,,,,,,,,,,,,,,,,family_split_metadata_unavailable;historical_model_version_unknown;historical_output_unknown_decoder_settings;raw_sequence_lowercase,
legacy121_v1__2pcv_35_hpbulge_nmr_a__legacy_gt__petfold__historical_legacy121_v1,2PCV_35_hpbulge_nmr_A,petfold,valid,35,9,11,false,,,,,,,,,,,,,,,,,,,,,family_split_metadata_unavailable;historical_model_version_unknown;historical_output_unknown_decoder_settings;petfold_historical_alignment_input_unknown;raw_sequence_lowercase,
legacy121_v1__2pcv_35_hpbulge_nmr_a__legacy_gt__trrosettarna2_native_ss__historical_legacy121_v1,2PCV_35_hpbulge_nmr_A,trrosettarna2_native_ss,valid,35,9,10,true,/root/autodl-tmp/models/trRosettaRNA2/data/ss_native/2PCV_35_hpbulge_nmr_A/2PCV_35_hpbulge_nmr_A_ss_prob.npz,247860a4048b657d4bafaf81f9bd448f23e912398e63fd3c7d39a4bba5f15344,247860a4048b657d4bafaf81f9bd448f23e912398e63fd3c7d39a4bba5f15344,true,pair_scores/legacy121_v1__2pcv_35_hpbulge_nmr_a__legacy_gt__trrosettarna2_native_ss__historical_legacy121_v1.npz,639ab9bd39977ad3442dc32172984b2714e17c7d016407d72508d8a0f07dcfe8,3593,35x35,float32,35,1.0237004062219057e-06,1.898959226309671e-06,0.0,9.667058975537657e-07,0.9999753832817078,0,0.0,0.0,0.9999753832817078,0.0,family_split_metadata_unavailable;historical_model_version_unknown;historical_output_unknown_decoder_settings;raw_sequence_lowercase;trrna2_historical_checkpoint_identity_unknown,
legacy121_v1__2qh2_24_hp_nmr_a__legacy_gt__rnafold__historical_legacy121_v1,2QH2_24_hp_nmr_A,rnafold,valid,24,9,8,false,,,,,,,,,,,,,,,,,,,,,family_split_metadata_unavailable;historical_model_version_unknown;historical_output_unknown_decoder_settings;raw_sequence_lowercase,
legacy121_v1__2qh2_24_hp_nmr_a__legacy_gt__petfold__historical_legacy121_v1,2QH2_24_hp_nmr_A,petfold,valid,24,9,8,false,,,,,,,,,,,,,,,,,,,,,family_split_metadata_unavailable;historical_model_version_unknown;historical_output_unknown_decoder_settings;petfold_historical_alignment_input_unknown;raw_sequence_lowercase,
legacy121_v1__2qh2_24_hp_nmr_a__legacy_gt__trrosettarna2_native_ss__historical_legacy121_v1,2QH2_24_hp_nmr_A,trrosettarna2_native_ss,valid,24,9,9,true,/root/autodl-tmp/models/trRosettaRNA2/data/ss_native/2QH2_24_hp_nmr_A/2QH2_24_hp_nmr_A_ss_prob.npz,de055c02aff266c7582f0fa7a40f49c8527f18a3f6cc47459aa1bea1048feb77,de055c02aff266c7582f0fa7a40f49c8527f18a3f6cc47459aa1bea1048feb77,true,pair_scores/legacy121_v1__2qh2_24_hp_nmr_a__legacy_gt__trrosettarna2_native_ss__historical_legacy121_v1.npz,ef0fa3391c72ba42bfadc56c5e18820e91108c9153d483aee773de5d139892b0,1773,24x24,float32,24,9.926029633788858e-07,2.23530832954566e-06,0.0,9.700102054921445e-07,0.9999831914901733,0,0.0,0.0,0.9999831914901733,0.0,family_split_metadata_unavailable;historical_model_version_unknown;historical_output_unknown_decoder_settings;raw_sequence_lowercase;trrna2_historical_checkpoint_identity_unknown,
legacy121_v1__2ro2_23_hp_nmr_a__legacy_gt__rnafold__historical_legacy121_v1,2RO2_23_hp_nmr_A,rnafold,valid,23,9,9,false,,,,,,,,,,,,,,,,,,,,,family_split_metadata_unavailable;historical_model_version_unknown;historical_output_unknown_decoder_settings;raw_sequence_lowercase,
legacy121_v1__2ro2_23_hp_nmr_a__legacy_gt__petfold__historical_legacy121_v1,2RO2_23_hp_nmr_A,petfold,valid,23,9,9,false,,,,,,,,,,,,,,,,,,,,,family_split_metadata_unavailable;historical_model_version_unknown;historical_output_unknown_decoder_settings;petfold_historical_alignment_input_unknown;raw_sequence_lowercase,
legacy121_v1__2ro2_23_hp_nmr_a__legacy_gt__trrosettarna2_native_ss__historical_legacy121_v1,2RO2_23_hp_nmr_A,trrosettarna2_native_ss,valid,23,9,10,true,/root/autodl-tmp/models/trRosettaRNA2/data/ss_native/2RO2_23_hp_nmr_A/2RO2_23_hp_nmr_A_ss_prob.npz,b3c65a092ff16324692533afb5ffb335d1b3e5cf12da9200992225cb4e0bb25c,b3c65a092ff16324692533afb5ffb335d1b3e5cf12da9200992225cb4e0bb25c,true,pair_scores/legacy121_v1__2ro2_23_hp_nmr_a__legacy_gt__trrosettarna2_native_ss__historical_legacy121_v1.npz,dab148cc7b6834c2ac6356bcbe94da8df6a62173ac702af5dac8c4a0102b3cdf,1631,23x23,float32,23,1.0148952469535288e-06,2.5701235699671088e-06,0.0,9.70680503087351e-07,0.9999825954437256,0,0.0,0.0,0.9999825954437256,0.0,family_split_metadata_unavailable;historical_model_version_unknown;historical_output_unknown_decoder_settings;raw_sequence_lowercase;trrna2_historical_checkpoint_identity_unknown,
legacy121_v1__2rvo_34_hp_nmr_a__legacy_gt__rnafold__historical_legacy121_v1,2RVO_34_hp_nmr_A,rnafold,valid,34,13,13,false,,,,,,,,,,,,,,,,,,,,,family_split_metadata_unavailable;historical_model_version_unknown;historical_output_unknown_decoder_settings;raw_sequence_lowercase,
legacy121_v1__2rvo_34_hp_nmr_a__legacy_gt__petfold__historical_legacy121_v1,2RVO_34_hp_nmr_A,petfold,valid,34,13,13,false,,,,,,,,,,,,,,,,,,,,,family_split_metadata_unavailable;historical_model_version_unknown;historical_output_unknown_decoder_settings;petfold_historical_alignment_input_unknown;raw_sequence_lowercase,
legacy121_v1__2rvo_34_hp_nmr_a__legacy_gt__trrosettarna2_native_ss__historical_legacy121_v1,2RVO_34_hp_nmr_A,trrosettarna2_native_ss,valid,34,13,14,true,/root/autodl-tmp/models/trRosettaRNA2/data/ss_native/2RVO_34_hp_nmr_A/2RVO_34_hp_nmr_A_ss_prob.npz,5dd7ac718d139a4913699cc0be1188aa635083f585629dc260b7164bbdd405c4,5dd7ac718d139a4913699cc0be1188aa635083f585629dc260b7164bbdd405c4,true,pair_scores/legacy121_v1__2rvo_34_hp_nmr_a__legacy_gt__trrosettarna2_native_ss__historical_legacy121_v1.npz,0ce7eb31045db0e5d7fdce2a9132f03524228d7495f6b450e2d04e1cf1190696,3358,34x34,float32,34,9.972867474061786e-07,2.152542947442271e-06,0.0,9.688637874205597e-07,0.9999822378158569,0,0.0,0.0,0.9999822378158569,0.0,family_split_metadata_unavailable;historical_model_version_unknown;historical_output_unknown_decoder_settings;raw_sequence_lowercase;trrna2_historical_checkpoint_identity_unknown,
legacy121_v1__2tpk_35_pseudoknot_nmr_a__legacy_gt__rnafold__historical_legacy121_v1,2TPK_35_pseudoknot_nmr_A,rnafold,valid,36,12,8,false,,,,,,,,,,,,,,,,,,,,,family_split_metadata_unavailable;historical_model_version_unknown;historical_output_unknown_decoder_settings;raw_sequence_lowercase,
legacy121_v1__2tpk_35_pseudoknot_nmr_a__legacy_gt__petfold__historical_legacy121_v1,2TPK_35_pseudoknot_nmr_A,petfold,valid,36,12,10,false,,,,,,,,,,,,,,,,,,,,,family_split_metadata_unavailable;historical_model_version_unknown;historical_output_unknown_decoder_settings;petfold_historical_alignment_input_unknown;raw_sequence_lowercase,
legacy121_v1__2tpk_35_pseudoknot_nmr_a__legacy_gt__trrosettarna2_native_ss__historical_legacy121_v1,2TPK_35_pseudoknot_nmr_A,trrosettarna2_native_ss,valid,36,12,12,true,/root/autodl-tmp/models/trRosettaRNA2/data/ss_native/2TPK_35_pseudoknot_nmr_A/2TPK_35_pseudoknot_nmr_A_ss_prob.npz,68a793f868a25c5750a8b049cf5c890e5414648a864dae334742dca1e01eecb0,68a793f868a25c5750a8b049cf5c890e5414648a864dae334742dca1e01eecb0,true,pair_scores/legacy121_v1__2tpk_35_pseudoknot_nmr_a__legacy_gt__trrosettarna2_native_ss__historical_legacy121_v1.npz,f9306e526b206a6f14561441dca41c875f3ed0b75d9814d26d8ad643da4cf3d1,3784,36x36,float32,36,1.010470327855728e-06,1.8588683587950072e-06,0.0,9.678955166236847e-07,0.9999794960021973,0,0.0,0.0,0.9999794960021973,0.0,family_split_metadata_unavailable;historical_model_version_unknown;historical_output_unknown_decoder_settings;raw_sequence_lowercase;trrna2_historical_checkpoint_identity_unknown,
legacy121_v1__387d_26_hpbulge_xray_a__legacy_gt__rnafold__historical_legacy121_v1,387D_26_hpbulge_xray_A,rnafold,valid,26,4,6,false,,,,,,,,,,,,,,,,,,,,,family_split_metadata_unavailable;historical_model_version_unknown;historical_output_unknown_decoder_settings;raw_sequence_lowercase,
legacy121_v1__387d_26_hpbulge_xray_a__legacy_gt__petfold__historical_legacy121_v1,387D_26_hpbulge_xray_A,petfold,valid,26,4,6,false,,,,,,,,,,,,,,,,,,,,,family_split_metadata_unavailable;historical_model_version_unknown;historical_output_unknown_decoder_settings;petfold_historical_alignment_input_unknown;raw_sequence_lowercase,
legacy121_v1__387d_26_hpbulge_xray_a__legacy_gt__trrosettarna2_native_ss__historical_legacy121_v1,387D_26_hpbulge_xray_A,trrosettarna2_native_ss,valid,26,4,5,true,/root/autodl-tmp/models/trRosettaRNA2/data/ss_native/387D_26_hpbulge_xray_A/387D_26_hpbulge_xray_A_ss_prob.npz,5453bbcee49afe3c0e8a59bffdb256cf1dead8fd4b437023790a2c994c4d921e,5453bbcee49afe3c0e8a59bffdb256cf1dead8fd4b437023790a2c994c4d921e,true,pair_scores/legacy121_v1__387d_26_hpbulge_xray_a__legacy_gt__trrosettarna2_native_ss__historical_legacy121_v1.npz,5116763f0200d4413c7b4b76dd85589341fbd484d0bc228c484e4c039f43f9ce,2079,26x26,float32,26,1.058822704180784e-06,3.813005378106027e-06,0.0,9.792593118618242e-07,0.9999785423278809,0,0.0,0.0,0.9999785423278809,0.0,family_split_metadata_unavailable;historical_model_version_unknown;historical_output_unknown_decoder_settings;raw_sequence_lowercase;trrna2_historical_checkpoint_identity_unknown,
legacy121_v1__5a17_32_hp_nmr_a__legacy_gt__rnafold__historical_legacy121_v1,5A17_32_hp_nmr_A,rnafold,valid,32,11,11,false,,,,,,,,,,,,,,,,,,,,,family_split_metadata_unavailable;historical_model_version_unknown;historical_output_unknown_decoder_settings;raw_sequence_lowercase,
legacy121_v1__5a17_32_hp_nmr_a__legacy_gt__petfold__historical_legacy121_v1,5A17_32_hp_nmr_A,petfold,valid,32,11,10,false,,,,,,,,,,,,,,,,,,,,,family_split_metadata_unavailable;historical_model_version_unknown;historical_output_unknown_decoder_settings;petfold_historical_alignment_input_unknown;raw_sequence_lowercase,
legacy121_v1__5a17_32_hp_nmr_a__legacy_gt__trrosettarna2_native_ss__historical_legacy121_v1,5A17_32_hp_nmr_A,trrosettarna2_native_ss,valid,32,11,13,true,/root/autodl-tmp/models/trRosettaRNA2/data/ss_native/5A17_32_hp_nmr_A/5A17_32_hp_nmr_A_ss_prob.npz,74bf7fd8e375c3120162209fbd4f466d6382d6d920da8f41fa71cbbc4d2dc20f,74bf7fd8e375c3120162209fbd4f466d6382d6d920da8f41fa71cbbc4d2dc20f,true,pair_scores/legacy121_v1__5a17_32_hp_nmr_a__legacy_gt__trrosettarna2_native_ss__historical_legacy121_v1.npz,25d418997b5f98ce3d075f9f3ecb0ae73fa3592e90c3abf4407947db78a29697,2989,32x32,float32,32,1.0111571100424044e-06,1.7382087662554113e-06,0.0,9.73205601439986e-07,0.9999818801879883,0,0.0,0.0,0.9999818801879883,0.0,family_split_metadata_unavailable;historical_model_version_unknown;historical_output_unknown_decoder_settings;raw_sequence_lowercase;trrna2_historical_checkpoint_identity_unknown,
legacy121_v1__5kh8_47_3wj_nmr_a__legacy_gt__rnafold__historical_legacy121_v1,5KH8_47_3wj_nmr_A,rnafold,valid,47,14,9,false,,,,,,,,,,,,,,,,,,,,,family_split_metadata_unavailable;historical_model_version_unknown;historical_output_unknown_decoder_settings;raw_sequence_lowercase,
legacy121_v1__5kh8_47_3wj_nmr_a__legacy_gt__petfold__historical_legacy121_v1,5KH8_47_3wj_nmr_A,petfold,valid,47,14,9,false,,,,,,,,,,,,,,,,,,,,,family_split_metadata_unavailable;historical_model_version_unknown;historical_output_unknown_decoder_settings;petfold_historical_alignment_input_unknown;raw_sequence_lowercase,
legacy121_v1__5kh8_47_3wj_nmr_a__legacy_gt__trrosettarna2_native_ss__historical_legacy121_v1,5KH8_47_3wj_nmr_A,trrosettarna2_native_ss,valid,47,14,17,true,/root/autodl-tmp/models/trRosettaRNA2/data/ss_native/5KH8_47_3wj_nmr_A/5KH8_47_3wj_nmr_A_ss_prob.npz,e874f496fc64b959844f2c3c559a7130de47bbdce839b9cd89e43abb50dc1127,e874f496fc64b959844f2c3c559a7130de47bbdce839b9cd89e43abb50dc1127,true,pair_scores/legacy121_v1__5kh8_47_3wj_nmr_a__legacy_gt__trrosettarna2_native_ss__historical_legacy121_v1.npz,d7f6194b3bd5395f7630358b3175f228698b8c5956acfcfc6a35ed038142d16b,6411,47x47,float32,47,1.0095297966472572e-06,6.857014341221657e-06,0.0,9.67210553426412e-07,0.9999799728393555,0,0.0,0.0,0.9999799728393555,0.0,family_split_metadata_unavailable;historical_model_version_unknown;historical_output_unknown_decoder_settings;raw_sequence_lowercase;trrna2_historical_checkpoint_identity_unknown,
legacy121_v1__5kqe_35_hpbulge_nmr_a__legacy_gt__rnafold__historical_legacy121_v1,5KQE_35_hpbulge_nmr_A,rnafold,valid,36,13,13,false,,,,,,,,,,,,,,,,,,,,,family_split_metadata_unavailable;historical_model_version_unknown;historical_output_unknown_decoder_settings;raw_sequence_lowercase,
legacy121_v1__5kqe_35_hpbulge_nmr_a__legacy_gt__petfold__historical_legacy121_v1,5KQE_35_hpbulge_nmr_A,petfold,valid,36,13,13,false,,,,,,,,,,,,,,,,,,,,,family_split_metadata_unavailable;historical_model_version_unknown;historical_output_unknown_decoder_settings;petfold_historical_alignment_input_unknown;raw_sequence_lowercase,
legacy121_v1__5kqe_35_hpbulge_nmr_a__legacy_gt__trrosettarna2_native_ss__historical_legacy121_v1,5KQE_35_hpbulge_nmr_A,trrosettarna2_native_ss,valid,36,13,14,true,/root/autodl-tmp/models/trRosettaRNA2/data/ss_native/5KQE_35_hpbulge_nmr_A/5KQE_35_hpbulge_nmr_A_ss_prob.npz,b97689c501ec3d9c979e0895f77c4a534dd1ec1a74c3d5529fc1975217717e58,b97689c501ec3d9c979e0895f77c4a534dd1ec1a74c3d5529fc1975217717e58,true,pair_scores/legacy121_v1__5kqe_35_hpbulge_nmr_a__legacy_gt__trrosettarna2_native_ss__historical_legacy121_v1.npz,344bf119b4196ba222c70262cbb7ae17eb4fe369bcaf3c3c9986b459871ebed1,3752,36x36,float32,36,9.87168959909468e-07,2.038487309619086e-06,0.0,9.693442279967712e-07,0.9999823570251465,0,0.0,0.0,0.9999823570251465,0.0,family_split_metadata_unavailable;historical_model_version_unknown;historical_output_unknown_decoder_settings;raw_sequence_lowercase;trrna2_historical_checkpoint_identity_unknown,
legacy121_v1__5lsn_28_hp_nmr_a__legacy_gt__rnafold__historical_legacy121_v1,5LSN_28_hp_nmr_A,rnafold,valid,29,12,12,false,,,,,,,,,,,,,,,,,,,,,family_split_metadata_unavailable;historical_model_version_unknown;historical_output_unknown_decoder_settings;raw_sequence_lowercase,
legacy121_v1__5lsn_28_hp_nmr_a__legacy_gt__petfold__historical_legacy121_v1,5LSN_28_hp_nmr_A,petfold,valid,29,12,13,false,,,,,,,,,,,,,,,,,,,,,family_split_metadata_unavailable;historical_model_version_unknown;historical_output_unknown_decoder_settings;petfold_historical_alignment_input_unknown;raw_sequence_lowercase,
legacy121_v1__5lsn_28_hp_nmr_a__legacy_gt__trrosettarna2_native_ss__historical_legacy121_v1,5LSN_28_hp_nmr_A,trrosettarna2_native_ss,valid,29,12,14,true,/root/autodl-tmp/models/trRosettaRNA2/data/ss_native/5LSN_28_hp_nmr_A/5LSN_28_hp_nmr_A_ss_prob.npz,863eb64dd35d8efeaba66cdab2faebb5c708c8f9eb2e5c00b5decb2766765c3e,863eb64dd35d8efeaba66cdab2faebb5c708c8f9eb2e5c00b5decb2766765c3e,true,pair_scores/legacy121_v1__5lsn_28_hp_nmr_a__legacy_gt__trrosettarna2_native_ss__historical_legacy121_v1.npz,b62c1ef3f25ab1f1a5684ff4760940edc90916dae749d837ce8df4cae9be02db,2479,29x29,float32,29,9.572376029609586e-07,3.3325729873467935e-06,0.0,9.572376029609586e-07,0.9999837875366211,0,0.0,0.0,0.9999837875366211,0.0,family_split_metadata_unavailable;historical_model_version_unknown;historical_output_unknown_decoder_settings;raw_sequence_lowercase;trrna2_historical_checkpoint_identity_unknown,
legacy121_v1__5uf3_23_hp_nmr_a__legacy_gt__rnafold__historical_legacy121_v1,5UF3_23_hp_nmr_A,rnafold,valid,23,9,9,false,,,,,,,,,,,,,,,,,,,,,family_split_metadata_unavailable;historical_model_version_unknown;historical_output_unknown_decoder_settings;raw_sequence_lowercase,
legacy121_v1__5uf3_23_hp_nmr_a__legacy_gt__petfold__historical_legacy121_v1,5UF3_23_hp_nmr_A,petfold,valid,23,9,9,false,,,,,,,,,,,,,,,,,,,,,family_split_metadata_unavailable;historical_model_version_unknown;historical_output_unknown_decoder_settings;petfold_historical_alignment_input_unknown;raw_sequence_lowercase,
legacy121_v1__5uf3_23_hp_nmr_a__legacy_gt__trrosettarna2_native_ss__historical_legacy121_v1,5UF3_23_hp_nmr_A,trrosettarna2_native_ss,valid,23,9,9,true,/root/autodl-tmp/models/trRosettaRNA2/data/ss_native/5UF3_23_hp_nmr_A/5UF3_23_hp_nmr_A_ss_prob.npz,c7eee63a7e04845cf8fac066362f9bac5c9b675a2756095033b92013bbb54522,c7eee63a7e04845cf8fac066362f9bac5c9b675a2756095033b92013bbb54522,true,pair_scores/legacy121_v1__5uf3_23_hp_nmr_a__legacy_gt__trrosettarna2_native_ss__historical_legacy121_v1.npz,57f72de665bf1c47fde6355c5ba9bc14320a1f1536835137aceb1750bec9411f,1644,23x23,float32,23,1.0304190709575778e-06,2.4788732844172046e-06,0.0,9.85152382781962e-07,0.9999815821647644,0,0.0,0.0,0.9999815821647644,0.0,family_split_metadata_unavailable;historical_model_version_unknown;historical_output_unknown_decoder_settings;raw_sequence_lowercase;trrna2_historical_checkpoint_identity_unknown,
