manifest_id,rna_id,sequence_length,evidence_channel,density_percent,evidence_seed,noise_level_percent,eligible_universe_size,selected_item_count,minimum_one_applied,source_gt_sha256,manifest_payload_sha256
simulated_evidence_v1__2M12_23_hp_nmr_A__unpaired_nucleotide_evidence__density_50__seed_101__noise_00,2M12_23_hp_nmr_A,23,UNPAIRED_NUCLEOTIDE_EVIDENCE,50,101,0,11,6,0,1a65e77edee4b7a1cb7a662fd95a31fe822d7816742ecb7ee91642c6b17590a9,14321fdc3a3e1acf0b3710da075e9b9e26f74ccedc2c3e60631fa5ed756461ef
simulated_evidence_v1__2M12_23_hp_nmr_A__unpaired_nucleotide_evidence__density_50__seed_103__noise_00,2M12_23_hp_nmr_A,23,UNPAIRED_NUCLEOTIDE_EVIDENCE,50,103,0,11,6,0,1a65e77edee4b7a1cb7a662fd95a31fe822d7816742ecb7ee91642c6b17590a9,c0bc58ca70fe747a3567ad4843d72d10bdc9c63e8123e2138efd479a31b1d4d9
simulated_evidence_v1__2M12_23_hp_nmr_A__unpaired_nucleotide_evidence__density_50__seed_107__noise_00,2M12_23_hp_nmr_A,23,UNPAIRED_NUCLEOTIDE_EVIDENCE,50,107,0,11,6,0,1a65e77edee4b7a1cb7a662fd95a31fe822d7816742ecb7ee91642c6b17590a9,8354956b43db8a3e901a348596efe5e966410611971bf33705406810df2cb660
simulated_evidence_v1__2M12_23_hp_nmr_A__unpaired_nucleotide_evidence__density_50__seed_109__noise_00,2M12_23_hp_nmr_A,23,UNPAIRED_NUCLEOTIDE_EVIDENCE,50,109,0,11,6,0,1a65e77edee4b7a1cb7a662fd95a31fe822d7816742ecb7ee91642c6b17590a9,7fb12ffd4c2574e896b57a5f1040ed4942a22bf25461bbefa9bd9e640f1ee527
simulated_evidence_v1__2M12_23_hp_nmr_A__unpaired_nucleotide_evidence__density_50__seed_113__noise_00,2M12_23_hp_nmr_A,23,UNPAIRED_NUCLEOTIDE_EVIDENCE,50,113,0,11,6,0,1a65e77edee4b7a1cb7a662fd95a31fe822d7816742ecb7ee91642c6b17590a9,d678dbb2d21bab8890c9973c1471c03eec3b6f8dddc5304b989925843d16939b
simulated_evidence_v1__2M21_21_hp_nmr_A__positive_pair_evidence__density_00__seed_101__noise_00,2M21_21_hp_nmr_A,21,POSITIVE_PAIR_EVIDENCE,0,101,0,7,0,0,77b0f54c017621601d09a2874a31fdb36d30ff1094079e3c02e4e45fd995cd3d,c3897d4b767decd838c9aa3a743d12f81d0c0ccf2da2bf2e77e456da7a49e072
simulated_evidence_v1__2M21_21_hp_nmr_A__positive_pair_evidence__density_00__seed_103__noise_00,2M21_21_hp_nmr_A,21,POSITIVE_PAIR_EVIDENCE,0,103,0,7,0,0,77b0f54c017621601d09a2874a31fdb36d30ff1094079e3c02e4e45fd995cd3d,2d3b795e7b6f5fa8cc8407954377022815f8d38314698aa8cad4ceb1b6a76cd7
simulated_evidence_v1__2M21_21_hp_nmr_A__positive_pair_evidence__density_00__seed_107__noise_00,2M21_21_hp_nmr_A,21,POSITIVE_PAIR_EVIDENCE,0,107,0,7,0,0,77b0f54c017621601d09a2874a31fdb36d30ff1094079e3c02e4e45fd995cd3d,b63964c464a61ed41e226a1296f849f62b4ec2cfdbf80193ddcdc5a766eb9753
simulated_evidence_v1__2M21_21_hp_nmr_A__positive_pair_evidence__density_00__seed_109__noise_00,2M21_21_hp_nmr_A,21,POSITIVE_PAIR_EVIDENCE,0,109,0,7,0,0,77b0f54c017621601d09a2874a31fdb36d30ff1094079e3c02e4e45fd995cd3d,d6f37df2740adb83c6c97ba27c555dca2abc141a4223573edce34a6bbf954864
simulated_evidence_v1__2M21_21_hp_nmr_A__positive_pair_evidence__density_00__seed_113__noise_00,2M21_21_hp_nmr_A,21,POSITIVE_PAIR_EVIDENCE,0,113,0,7,0,0,77b0f54c017621601d09a2874a31fdb36d30ff1094079e3c02e4e45fd995cd3d,4c398ee77343bed21db0246796e838b78e20d616d0dce50a306ea39421b3fd7d
simulated_evidence_v1__2M21_21_hp_nmr_A__positive_pair_evidence__density_01__seed_101__noise_00,2M21_21_hp_nmr_A,21,POSITIVE_PAIR_EVIDENCE,1,101,0,7,1,1,77b0f54c017621601d09a2874a31fdb36d30ff1094079e3c02e4e45fd995cd3d,1d057b4421f5b6b8ee039cf92b0d9fdd15d483df8099a005f75db67b6cafb9d0
simulated_evidence_v1__2M21_21_hp_nmr_A__positive_pair_evidence__density_01__seed_103__noise_00,2M21_21_hp_nmr_A,21,POSITIVE_PAIR_EVIDENCE,1,103,0,7,1,1,77b0f54c017621601d09a2874a31fdb36d30ff1094079e3c02e4e45fd995cd3d,d725e2518e8844f80f9d8283a1500a72d33f213836af434ef80160fbc7a2dbde
simulated_evidence_v1__2M21_21_hp_nmr_A__positive_pair_evidence__density_01__seed_107__noise_00,2M21_21_hp_nmr_A,21,POSITIVE_PAIR_EVIDENCE,1,107,0,7,1,1,77b0f54c017621601d09a2874a31fdb36d30ff1094079e3c02e4e45fd995cd3d,6488a01ec4046c2fefed925cb15d0d7469ff6baf16efe3a3d0af8aa0f30ca91e
simulated_evidence_v1__2M21_21_hp_nmr_A__positive_pair_evidence__density_01__seed_109__noise_00,2M21_21_hp_nmr_A,21,POSITIVE_PAIR_EVIDENCE,1,109,0,7,1,1,77b0f54c017621601d09a2874a31fdb36d30ff1094079e3c02e4e45fd995cd3d,04f260c4869e9808cf8543e8464a5b790832909b9fd94788537f45d5b93add6e
simulated_evidence_v1__2M21_21_hp_nmr_A__positive_pair_evidence__density_01__seed_113__noise_00,2M21_21_hp_nmr_A,21,POSITIVE_PAIR_EVIDENCE,1,113,0,7,1,1,77b0f54c017621601d09a2874a31fdb36d30ff1094079e3c02e4e45fd995cd3d,f67e2cc6b7ddf4bee460b613b85c1d27727cda6216b398c5360991d968e9b494
simulated_evidence_v1__2M21_21_hp_nmr_A__positive_pair_evidence__density_05__seed_101__noise_00,2M21_21_hp_nmr_A,21,POSITIVE_PAIR_EVIDENCE,5,101,0,7,1,1,77b0f54c017621601d09a2874a31fdb36d30ff1094079e3c02e4e45fd995cd3d,76d8a137f5adb163fc0925262456cf0ff7bcf82eca20541fa2b2bbc60d322200
simulated_evidence_v1__2M21_21_hp_nmr_A__positive_pair_evidence__density_05__seed_103__noise_00,2M21_21_hp_nmr_A,21,POSITIVE_PAIR_EVIDENCE,5,103,0,7,1,1,77b0f54c017621601d09a2874a31fdb36d30ff1094079e3c02e4e45fd995cd3d,f6b18cdd587700625234905e3d06e98f0b668d55a03f2af3f74563a8e9e6c97e
simulated_evidence_v1__2M21_21_hp_nmr_A__positive_pair_evidence__density_05__seed_107__noise_00,2M21_21_hp_nmr_A,21,POSITIVE_PAIR_EVIDENCE,5,107,0,7,1,1,77b0f54c017621601d09a2874a31fdb36d30ff1094079e3c02e4e45fd995cd3d,9de4e4567125de7cab33825a2b457c15cc6e3036890427ccf9ab11db50f5c9e1
simulated_evidence_v1__2M21_21_hp_nmr_A__positive_pair_evidence__density_05__seed_109__noise_00,2M21_21_hp_nmr_A,21,POSITIVE_PAIR_EVIDENCE,5,109,0,7,1,1,77b0f54c017621601d09a2874a31fdb36d30ff1094079e3c02e4e45fd995cd3d,ffae204d1a1735bc2ceee7b36c1d548af9cb55f21536d1e64bef29b6a92d3934
simulated_evidence_v1__2M21_21_hp_nmr_A__positive_pair_evidence__density_05__seed_113__noise_00,2M21_21_hp_nmr_A,21,POSITIVE_PAIR_EVIDENCE,5,113,0,7,1,1,77b0f54c017621601d09a2874a31fdb36d30ff1094079e3c02e4e45fd995cd3d,bd1b834e2d37dcf5aee0b519a5a05b681ba523ae8f0dfdf9c789f5532400391d
simulated_evidence_v1__2M21_21_hp_nmr_A__positive_pair_evidence__density_10__seed_101__noise_00,2M21_21_hp_nmr_A,21,POSITIVE_PAIR_EVIDENCE,10,101,0,7,1,0,77b0f54c017621601d09a2874a31fdb36d30ff1094079e3c02e4e45fd995cd3d,6ce1644a4ba7fe81f7c8a81c4714c972907cc5eed53a7a54e35b5a654c1f9044
simulated_evidence_v1__2M21_21_hp_nmr_A__positive_pair_evidence__density_10__seed_103__noise_00,2M21_21_hp_nmr_A,21,POSITIVE_PAIR_EVIDENCE,10,103,0,7,1,0,77b0f54c017621601d09a2874a31fdb36d30ff1094079e3c02e4e45fd995cd3d,8e12df9b8adec3b9ae27c3e7287aee7c242f75a8592cb37aacb1de594401f15e
simulated_evidence_v1__2M21_21_hp_nmr_A__positive_pair_evidence__density_10__seed_107__noise_00,2M21_21_hp_nmr_A,21,POSITIVE_PAIR_EVIDENCE,10,107,0,7,1,0,77b0f54c017621601d09a2874a31fdb36d30ff1094079e3c02e4e45fd995cd3d,55bda590cfb62090513a3ceec0005455f8b69cd7fc9585b36d9c36a7adc439c6
simulated_evidence_v1__2M21_21_hp_nmr_A__positive_pair_evidence__density_10__seed_109__noise_00,2M21_21_hp_nmr_A,21,POSITIVE_PAIR_EVIDENCE,10,109,0,7,1,0,77b0f54c017621601d09a2874a31fdb36d30ff1094079e3c02e4e45fd995cd3d,b1fe20a43e7059ab6032014c804c87b9203f8e0debb40217aae13b6430ee645a
simulated_evidence_v1__2M21_21_hp_nmr_A__positive_pair_evidence__density_10__seed_113__noise_00,2M21_21_hp_nmr_A,21,POSITIVE_PAIR_EVIDENCE,10,113,0,7,1,0,77b0f54c017621601d09a2874a31fdb36d30ff1094079e3c02e4e45fd995cd3d,bd21cac430072dc4084d143cad77181de4eb89cba1eae054c7cfa01ce94373f3
simulated_evidence_v1__2M21_21_hp_nmr_A__positive_pair_evidence__density_20__seed_101__noise_00,2M21_21_hp_nmr_A,21,POSITIVE_PAIR_EVIDENCE,20,101,0,7,1,0,77b0f54c017621601d09a2874a31fdb36d30ff1094079e3c02e4e45fd995cd3d,945cd4913aeabb96e243e6628bd09a78c6bbe5ba046e7ca780835bde947c5702
simulated_evidence_v1__2M21_21_hp_nmr_A__positive_pair_evidence__density_20__seed_103__noise_00,2M21_21_hp_nmr_A,21,POSITIVE_PAIR_EVIDENCE,20,103,0,7,1,0,77b0f54c017621601d09a2874a31fdb36d30ff1094079e3c02e4e45fd995cd3d,1d92d816e6d649449052763fa026fdd7bc286a700fd83801cce04d8d0ad93450
simulated_evidence_v1__2M21_21_hp_nmr_A__positive_pair_evidence__density_20__seed_107__noise_00,2M21_21_hp_nmr_A,21,POSITIVE_PAIR_EVIDENCE,20,107,0,7,1,0,77b0f54c017621601d09a2874a31fdb36d30ff1094079e3c02e4e45fd995cd3d,646e11dc844dc88720a7822264902f89862647210be5d0ba5c0fbbcd58033c40
simulated_evidence_v1__2M21_21_hp_nmr_A__positive_pair_evidence__density_20__seed_109__noise_00,2M21_21_hp_nmr_A,21,POSITIVE_PAIR_EVIDENCE,20,109,0,7,1,0,77b0f54c017621601d09a2874a31fdb36d30ff1094079e3c02e4e45fd995cd3d,3bfa4cbaa88376366d2befcbaa32d8bd292a77d52c41c35f042fe972727674bf
simulated_evidence_v1__2M21_21_hp_nmr_A__positive_pair_evidence__density_20__seed_113__noise_00,2M21_21_hp_nmr_A,21,POSITIVE_PAIR_EVIDENCE,20,113,0,7,1,0,77b0f54c017621601d09a2874a31fdb36d30ff1094079e3c02e4e45fd995cd3d,46bf89d855b33e5afd7b6889fe1922296b076f18ff4cac7df7ac3652d6bfa5ce
simulated_evidence_v1__2M21_21_hp_nmr_A__positive_pair_evidence__density_50__seed_101__noise_00,2M21_21_hp_nmr_A,21,POSITIVE_PAIR_EVIDENCE,50,101,0,7,4,0,77b0f54c017621601d09a2874a31fdb36d30ff1094079e3c02e4e45fd995cd3d,0527c9ab709fe7b9b1407bce59b419a1f7a1f17c277c31025847bf6f2abfa62f
simulated_evidence_v1__2M21_21_hp_nmr_A__positive_pair_evidence__density_50__seed_103__noise_00,2M21_21_hp_nmr_A,21,POSITIVE_PAIR_EVIDENCE,50,103,0,7,4,0,77b0f54c017621601d09a2874a31fdb36d30ff1094079e3c02e4e45fd995cd3d,4eefad75089659c6bae598cbd673e9d527d52364e63c53f6a26a221265eee835
simulated_evidence_v1__2M21_21_hp_nmr_A__positive_pair_evidence__density_50__seed_107__noise_00,2M21_21_hp_nmr_A,21,POSITIVE_PAIR_EVIDENCE,50,107,0,7,4,0,77b0f54c017621601d09a2874a31fdb36d30ff1094079e3c02e4e45fd995cd3d,62a40538303583367a32a3fa5a6433c7fdbebd31b1b62748ec0ded492a10cfce
simulated_evidence_v1__2M21_21_hp_nmr_A__positive_pair_evidence__density_50__seed_109__noise_00,2M21_21_hp_nmr_A,21,POSITIVE_PAIR_EVIDENCE,50,109,0,7,4,0,77b0f54c017621601d09a2874a31fdb36d30ff1094079e3c02e4e45fd995cd3d,4823852c26d533da0bc80716939193a7c005c75e3e0a61dcdb1bb131f63bc141
simulated_evidence_v1__2M21_21_hp_nmr_A__positive_pair_evidence__density_50__seed_113__noise_00,2M21_21_hp_nmr_A,21,POSITIVE_PAIR_EVIDENCE,50,113,0,7,4,0,77b0f54c017621601d09a2874a31fdb36d30ff1094079e3c02e4e45fd995cd3d,e8713100332d3b3f6e16a07d02e8be50007e47fe1db2f0e37dd7ecad4cefd30e
simulated_evidence_v1__2M21_21_hp_nmr_A__unpaired_nucleotide_evidence__density_00__seed_101__noise_00,2M21_21_hp_nmr_A,21,UNPAIRED_NUCLEOTIDE_EVIDENCE,0,101,0,7,0,0,77b0f54c017621601d09a2874a31fdb36d30ff1094079e3c02e4e45fd995cd3d,de98c6f6b9ec735d3dba4e0729d4e638e109704459ff98feb8778436fc7e6f03
simulated_evidence_v1__2M21_21_hp_nmr_A__unpaired_nucleotide_evidence__density_00__seed_103__noise_00,2M21_21_hp_nmr_A,21,UNPAIRED_NUCLEOTIDE_EVIDENCE,0,103,0,7,0,0,77b0f54c017621601d09a2874a31fdb36d30ff1094079e3c02e4e45fd995cd3d,63c8b73bef28252cb4f82c960d0f2a2051206b4122e269361cdcff3ac8ab66ce
simulated_evidence_v1__2M21_21_hp_nmr_A__unpaired_nucleotide_evidence__density_00__seed_107__noise_00,2M21_21_hp_nmr_A,21,UNPAIRED_NUCLEOTIDE_EVIDENCE,0,107,0,7,0,0,77b0f54c017621601d09a2874a31fdb36d30ff1094079e3c02e4e45fd995cd3d,0640cecdef7122a078edda8ceb6d4ea8274088cdd2d914fe6a84d2af47a330b1
simulated_evidence_v1__2M21_21_hp_nmr_A__unpaired_nucleotide_evidence__density_00__seed_109__noise_00,2M21_21_hp_nmr_A,21,UNPAIRED_NUCLEOTIDE_EVIDENCE,0,109,0,7,0,0,77b0f54c017621601d09a2874a31fdb36d30ff1094079e3c02e4e45fd995cd3d,37c5253db31e0c3db518643d5dd8b37065d3f97bbb32af560c5d58111dc750f4
simulated_evidence_v1__2M21_21_hp_nmr_A__unpaired_nucleotide_evidence__density_00__seed_113__noise_00,2M21_21_hp_nmr_A,21,UNPAIRED_NUCLEOTIDE_EVIDENCE,0,113,0,7,0,0,77b0f54c017621601d09a2874a31fdb36d30ff1094079e3c02e4e45fd995cd3d,6a777dbc03e60ecafc0cdf6774d3eb625c1e684070068c90b0a48629bebd2717
simulated_evidence_v1__2M21_21_hp_nmr_A__unpaired_nucleotide_evidence__density_01__seed_101__noise_00,2M21_21_hp_nmr_A,21,UNPAIRED_NUCLEOTIDE_EVIDENCE,1,101,0,7,1,1,77b0f54c017621601d09a2874a31fdb36d30ff1094079e3c02e4e45fd995cd3d,f9ea82e03d98543f0bd35b3579dddad002471ab2c45756433018504f2d15a291
simulated_evidence_v1__2M21_21_hp_nmr_A__unpaired_nucleotide_evidence__density_01__seed_103__noise_00,2M21_21_hp_nmr_A,21,UNPAIRED_NUCLEOTIDE_EVIDENCE,1,103,0,7,1,1,77b0f54c017621601d09a2874a31fdb36d30ff1094079e3c02e4e45fd995cd3d,59b4719604827d51590d4453b8b94111a7c45048e9b557e56ed82fc23a04096f
simulated_evidence_v1__2M21_21_hp_nmr_A__unpaired_nucleotide_evidence__density_01__seed_107__noise_00,2M21_21_hp_nmr_A,21,UNPAIRED_NUCLEOTIDE_EVIDENCE,1,107,0,7,1,1,77b0f54c017621601d09a2874a31fdb36d30ff1094079e3c02e4e45fd995cd3d,c5007d7c2eb3c3a93417e8dd68fb917722c1bf71c2a1671c1efc55fbf4076a0d
simulated_evidence_v1__2M21_21_hp_nmr_A__unpaired_nucleotide_evidence__density_01__seed_109__noise_00,2M21_21_hp_nmr_A,21,UNPAIRED_NUCLEOTIDE_EVIDENCE,1,109,0,7,1,1,77b0f54c017621601d09a2874a31fdb36d30ff1094079e3c02e4e45fd995cd3d,f751b4b9aa2a43dc2ffffea2c853b155bcc6d6c77b5a0fc3ee99c9c5ee378c3a
simulated_evidence_v1__2M21_21_hp_nmr_A__unpaired_nucleotide_evidence__density_01__seed_113__noise_00,2M21_21_hp_nmr_A,21,UNPAIRED_NUCLEOTIDE_EVIDENCE,1,113,0,7,1,1,77b0f54c017621601d09a2874a31fdb36d30ff1094079e3c02e4e45fd995cd3d,6f3f74e341b4abfdefe1ac86342bde7b7cc04fc4c4c2e4efcc5838279a7f3007
simulated_evidence_v1__2M21_21_hp_nmr_A__unpaired_nucleotide_evidence__density_05__seed_101__noise_00,2M21_21_hp_nmr_A,21,UNPAIRED_NUCLEOTIDE_EVIDENCE,5,101,0,7,1,1,77b0f54c017621601d09a2874a31fdb36d30ff1094079e3c02e4e45fd995cd3d,3fce1884c169a389654e1ad30bfa61b18dcee0a8c68f1d6f409dc10a1de5d001
simulated_evidence_v1__2M21_21_hp_nmr_A__unpaired_nucleotide_evidence__density_05__seed_103__noise_00,2M21_21_hp_nmr_A,21,UNPAIRED_NUCLEOTIDE_EVIDENCE,5,103,0,7,1,1,77b0f54c017621601d09a2874a31fdb36d30ff1094079e3c02e4e45fd995cd3d,52a5e43d124bf08d2ff4171590aed4479e7998468890900f18869ca2c07b5b5d
simulated_evidence_v1__2M21_21_hp_nmr_A__unpaired_nucleotide_evidence__density_05__seed_107__noise_00,2M21_21_hp_nmr_A,21,UNPAIRED_NUCLEOTIDE_EVIDENCE,5,107,0,7,1,1,77b0f54c017621601d09a2874a31fdb36d30ff1094079e3c02e4e45fd995cd3d,d19d0a3a8152edce0bf2f0e9e9a580077ab552c9157a07f8c2de651bcab624c8
simulated_evidence_v1__2M21_21_hp_nmr_A__unpaired_nucleotide_evidence__density_05__seed_109__noise_00,2M21_21_hp_nmr_A,21,UNPAIRED_NUCLEOTIDE_EVIDENCE,5,109,0,7,1,1,77b0f54c017621601d09a2874a31fdb36d30ff1094079e3c02e4e45fd995cd3d,07952eda97442933c9817c610a8c468ecf751cc615f5af83cc77b6350cc98c88
simulated_evidence_v1__2M21_21_hp_nmr_A__unpaired_nucleotide_evidence__density_05__seed_113__noise_00,2M21_21_hp_nmr_A,21,UNPAIRED_NUCLEOTIDE_EVIDENCE,5,113,0,7,1,1,77b0f54c017621601d09a2874a31fdb36d30ff1094079e3c02e4e45fd995cd3d,715a1b41caef3fab20f70db1d34222f0074b94728a7795ef16206f6c50abc81e
simulated_evidence_v1__2M21_21_hp_nmr_A__unpaired_nucleotide_evidence__density_10__seed_101__noise_00,2M21_21_hp_nmr_A,21,UNPAIRED_NUCLEOTIDE_EVIDENCE,10,101,0,7,1,0,77b0f54c017621601d09a2874a31fdb36d30ff1094079e3c02e4e45fd995cd3d,237b99f95a067bce6a90d4623c38b70dec005e7f07df027059cb9ca227c5cc77
simulated_evidence_v1__2M21_21_hp_nmr_A__unpaired_nucleotide_evidence__density_10__seed_103__noise_00,2M21_21_hp_nmr_A,21,UNPAIRED_NUCLEOTIDE_EVIDENCE,10,103,0,7,1,0,77b0f54c017621601d09a2874a31fdb36d30ff1094079e3c02e4e45fd995cd3d,d3add8de56e3bbe669fd82a066e1fa92af380b87de5673086ff1f76c4a3cd6fc
simulated_evidence_v1__2M21_21_hp_nmr_A__unpaired_nucleotide_evidence__density_10__seed_107__noise_00,2M21_21_hp_nmr_A,21,UNPAIRED_NUCLEOTIDE_EVIDENCE,10,107,0,7,1,0,77b0f54c017621601d09a2874a31fdb36d30ff1094079e3c02e4e45fd995cd3d,dbac1269c2b8b81756df46eb05ad1a0e688f311ffc439dc543288cf8a974d98d
simulated_evidence_v1__2M21_21_hp_nmr_A__unpaired_nucleotide_evidence__density_10__seed_109__noise_00,2M21_21_hp_nmr_A,21,UNPAIRED_NUCLEOTIDE_EVIDENCE,10,109,0,7,1,0,77b0f54c017621601d09a2874a31fdb36d30ff1094079e3c02e4e45fd995cd3d,21159a9c78acea8d258da6ba5d10888022e5b8f5546a1d37d498327c4d78f0a3
simulated_evidence_v1__2M21_21_hp_nmr_A__unpaired_nucleotide_evidence__density_10__seed_113__noise_00,2M21_21_hp_nmr_A,21,UNPAIRED_NUCLEOTIDE_EVIDENCE,10,113,0,7,1,0,77b0f54c017621601d09a2874a31fdb36d30ff1094079e3c02e4e45fd995cd3d,1f3aa9fff433a2c6e2219b3ec7727deb47f08766183f0d6db2c4fa41d6dc365e
simulated_evidence_v1__2M21_21_hp_nmr_A__unpaired_nucleotide_evidence__density_20__seed_101__noise_00,2M21_21_hp_nmr_A,21,UNPAIRED_NUCLEOTIDE_EVIDENCE,20,101,0,7,1,0,77b0f54c017621601d09a2874a31fdb36d30ff1094079e3c02e4e45fd995cd3d,6411e781ab88e9b600bdc31973eaeef8269637cb81460eee358c2e5931ec8e11
simulated_evidence_v1__2M21_21_hp_nmr_A__unpaired_nucleotide_evidence__density_20__seed_103__noise_00,2M21_21_hp_nmr_A,21,UNPAIRED_NUCLEOTIDE_EVIDENCE,20,103,0,7,1,0,77b0f54c017621601d09a2874a31fdb36d30ff1094079e3c02e4e45fd995cd3d,87c7590a40757f9d38e8b5700c24ecb0bf79a6362d4cee9a70adeba1bc23166e
simulated_evidence_v1__2M21_21_hp_nmr_A__unpaired_nucleotide_evidence__density_20__seed_107__noise_00,2M21_21_hp_nmr_A,21,UNPAIRED_NUCLEOTIDE_EVIDENCE,20,107,0,7,1,0,77b0f54c017621601d09a2874a31fdb36d30ff1094079e3c02e4e45fd995cd3d,15f7252cf3868a2e409c28d567580e40a190f093f13788114604f0aec114a173
simulated_evidence_v1__2M21_21_hp_nmr_A__unpaired_nucleotide_evidence__density_20__seed_109__noise_00,2M21_21_hp_nmr_A,21,UNPAIRED_NUCLEOTIDE_EVIDENCE,20,109,0,7,1,0,77b0f54c017621601d09a2874a31fdb36d30ff1094079e3c02e4e45fd995cd3d,68927018aa03dbdb3667ae3235d1b7d867dcb470656257a43a2ce34250a57d91
simulated_evidence_v1__2M21_21_hp_nmr_A__unpaired_nucleotide_evidence__density_20__seed_113__noise_00,2M21_21_hp_nmr_A,21,UNPAIRED_NUCLEOTIDE_EVIDENCE,20,113,0,7,1,0,77b0f54c017621601d09a2874a31fdb36d30ff1094079e3c02e4e45fd995cd3d,8a83a37a39044819f5fbe8e34f468a017cc600c70f633a18dc370228912b0863
simulated_evidence_v1__2M21_21_hp_nmr_A__unpaired_nucleotide_evidence__density_50__seed_101__noise_00,2M21_21_hp_nmr_A,21,UNPAIRED_NUCLEOTIDE_EVIDENCE,50,101,0,7,4,0,77b0f54c017621601d09a2874a31fdb36d30ff1094079e3c02e4e45fd995cd3d,53f28a5c7e8b8c90afe3b2ca69820a977ec29c1f1c0354422072df41943b5d3f
simulated_evidence_v1__2M21_21_hp_nmr_A__unpaired_nucleotide_evidence__density_50__seed_103__noise_00,2M21_21_hp_nmr_A,21,UNPAIRED_NUCLEOTIDE_EVIDENCE,50,103,0,7,4,0,77b0f54c017621601d09a2874a31fdb36d30ff1094079e3c02e4e45fd995cd3d,ff551f2260ea8b56e6193b96c5f6995036e912b0ba815d6a9953c29dfc4a155c
simulated_evidence_v1__2M21_21_hp_nmr_A__unpaired_nucleotide_evidence__density_50__seed_107__noise_00,2M21_21_hp_nmr_A,21,UNPAIRED_NUCLEOTIDE_EVIDENCE,50,107,0,7,4,0,77b0f54c017621601d09a2874a31fdb36d30ff1094079e3c02e4e45fd995cd3d,808c60f37fc05a6bf717801d80942b24e4326e97c93682c7356bbf99ace9f857
simulated_evidence_v1__2M21_21_hp_nmr_A__unpaired_nucleotide_evidence__density_50__seed_109__noise_00,2M21_21_hp_nmr_A,21,UNPAIRED_NUCLEOTIDE_EVIDENCE,50,109,0,7,4,0,77b0f54c017621601d09a2874a31fdb36d30ff1094079e3c02e4e45fd995cd3d,20b92016ef48a0895f2141a103a4b3e58017635571671a26dfb73078c1f6299b
simulated_evidence_v1__2M21_21_hp_nmr_A__unpaired_nucleotide_evidence__density_50__seed_113__noise_00,2M21_21_hp_nmr_A,21,UNPAIRED_NUCLEOTIDE_EVIDENCE,50,113,0,7,4,0,77b0f54c017621601d09a2874a31fdb36d30ff1094079e3c02e4e45fd995cd3d,b95c580db0c2300f608f7dd2b92842972c676a10a654e6e0ccd015fd47762a8d
simulated_evidence_v1__2M8K_48_pseudoknot_nmr_A__positive_pair_evidence__density_00__seed_101__noise_00,2M8K_48_pseudoknot_nmr_A,48,POSITIVE_PAIR_EVIDENCE,0,101,0,17,0,0,3f7a541a68480f0683dc2ca5fd51d35d865fbc93b1e2491d8beaade4252ca9e2,61bb7defa16ca6a783d92d2c5690a75921663e471e059b7e1d017e745de5d3b5
simulated_evidence_v1__2M8K_48_pseudoknot_nmr_A__positive_pair_evidence__density_00__seed_103__noise_00,2M8K_48_pseudoknot_nmr_A,48,POSITIVE_PAIR_EVIDENCE,0,103,0,17,0,0,3f7a541a68480f0683dc2ca5fd51d35d865fbc93b1e2491d8beaade4252ca9e2,198d56e636988c3141814a597fe8fbe31262e6863970a18190ca5a42e9139ee3
simulated_evidence_v1__2M8K_48_pseudoknot_nmr_A__positive_pair_evidence__density_00__seed_107__noise_00,2M8K_48_pseudoknot_nmr_A,48,POSITIVE_PAIR_EVIDENCE,0,107,0,17,0,0,3f7a541a68480f0683dc2ca5fd51d35d865fbc93b1e2491d8beaade4252ca9e2,ca61454417c386c962cc8a480589489d5b63a57fa85c236a7166992568f9356e
simulated_evidence_v1__2M8K_48_pseudoknot_nmr_A__positive_pair_evidence__density_00__seed_109__noise_00,2M8K_48_pseudoknot_nmr_A,48,POSITIVE_PAIR_EVIDENCE,0,109,0,17,0,0,3f7a541a68480f0683dc2ca5fd51d35d865fbc93b1e2491d8beaade4252ca9e2,e2c67bd5a708b4d3617e2dfddfb1c6b744c7dc87b0c51570bcc91df9ef18de79
simulated_evidence_v1__2M8K_48_pseudoknot_nmr_A__positive_pair_evidence__density_00__seed_113__noise_00,2M8K_48_pseudoknot_nmr_A,48,POSITIVE_PAIR_EVIDENCE,0,113,0,17,0,0,3f7a541a68480f0683dc2ca5fd51d35d865fbc93b1e2491d8beaade4252ca9e2,c1a288c425fe9e04e857c39df86d93f946f75b8d86092f8afd0d673eeb88600a
simulated_evidence_v1__2M8K_48_pseudoknot_nmr_A__positive_pair_evidence__density_01__seed_101__noise_00,2M8K_48_pseudoknot_nmr_A,48,POSITIVE_PAIR_EVIDENCE,1,101,0,17,1,1,3f7a541a68480f0683dc2ca5fd51d35d865fbc93b1e2491d8beaade4252ca9e2,6617a7f4b1ff9a718963fc92a9710d5b38421a9017b2e6937393638ab2d85c64
simulated_evidence_v1__2M8K_48_pseudoknot_nmr_A__positive_pair_evidence__density_01__seed_103__noise_00,2M8K_48_pseudoknot_nmr_A,48,POSITIVE_PAIR_EVIDENCE,1,103,0,17,1,1,3f7a541a68480f0683dc2ca5fd51d35d865fbc93b1e2491d8beaade4252ca9e2,eb7b3b99c75c89ed049cb73b0dc94cd9305e7410319bbf5bf0dc3383fd4608de
